radius,value
0.05725,-0.008097097277641296
0.05775,-0.008712800219655037
0.05825,-0.009328302927315235
0.058750000000000004,-0.009845533408224583
0.059250000000000004,-0.010348331183195114
0.059750000000000004,-0.010784337297081947
0.06025,-0.011251620948314667
0.06075,-0.01168014295399189
0.06125,-0.012045687064528465
0.06175,-0.012309414334595203
0.06225,-0.01264361385256052
0.06275,-0.01283438690006733
0.06325,-0.013108289800584316
0.06375,-0.013186229392886162
0.06425,-0.013323386199772358
0.06475,-0.013605319894850254
0.06525,-0.013600199483335018
0.06575,-0.013650196604430676
0.06625,-0.013669587671756744
0.06675,-0.013633066788315773
0.06725,-0.013651001267135143
0.06775,-0.013621991500258446
0.06825,-0.013636264018714428
0.06875,-0.013439659960567951
0.06925,-0.013407030142843723
0.06975,-0.013331708498299122
0.07025,-0.013167759403586388
0.07075000000000001,-0.013170450925827026
0.07125000000000001,-0.012964019551873207
0.07175000000000001,-0.012874494306743145
0.07225,-0.012707419693470001
0.07275,-0.012591037899255753
0.07325,-0.012537031434476376
0.07375,-0.012383440509438515
0.07425,-0.01233837753534317
0.07475,-0.012175112031400204
0.07525,-0.012061023153364658
0.07575,-0.011964559555053711
0.07625,-0.01191085483878851
0.07675,-0.011824025772511959
0.07725,-0.011848950758576393
0.07775,-0.011685730889439583
0.07825,-0.011649287305772305
0.07875,-0.011639979667961597
0.07925,-0.011537573300302029
0.07975,-0.01156051829457283
0.08025,-0.011529392562806606
0.08075,-0.011576085351407528
0.08125,-0.011475310660898685
0.08175,-0.011447448283433914
0.08225,-0.011519129388034344
0.08275,-0.011479416862130165
0.08325,-0.011560503393411636
0.08375,-0.01149878278374672
0.08425,-0.0114854471758008
0.08475,-0.011567371897399426
0.08525,-0.011483632028102875
0.08575,-0.011541580781340599
0.08625000000000001,-0.011543568223714828
0.08675000000000001,-0.011554640717804432
0.08725000000000001,-0.011593902483582497
0.08775000000000001,-0.011500425636768341
0.08825,-0.011532536707818508
0.08875,-0.011525936424732208
0.08925,-0.011522292159497738
0.08975,-0.011556633748114109
0.09025,-0.011458656750619411
0.09075,-0.011431518010795116
0.09125,-0.011461068876087666
0.09175,-0.011343489401042461
0.09225,-0.011372150853276253
0.09275,-0.011301659978926182
0.09325,-0.011243082582950592
0.09375,-0.011220808140933514
0.09425,-0.011063843034207821
0.09475,-0.011031512171030045
0.09525,-0.010946227237582207
0.09575,-0.010896746069192886
0.09625,-0.010762739926576614
0.09675,-0.010630183853209019
0.09725,-0.010555579327046871
0.09775,-0.01036892831325531
0.09825,-0.010236496105790138
0.09875,-0.0101716797798872
0.09925,-0.009965168312191963
0.09975,-0.00984643679112196
0.10025,-0.009620597586035728
0.10075,-0.00944672804325819
0.10125,-0.00925936084240675
0.10175000000000001,-0.009148661978542805
0.10225000000000001,-0.008918344043195248
0.10275000000000001,-0.008642219938337803
0.10325000000000001,-0.008469272404909134
0.10375000000000001,-0.00826741848140955
0.10425,-0.008040603250265121
0.10475,-0.007833043113350868
0.10525,-0.007568804081529379
0.10575,-0.007303769700229168
0.10625,-0.007035091519355774
0.10675,-0.006859397515654564
0.10725,-0.006566239520907402
0.10775,-0.006331576965749264
0.10825,-0.006101286970078945
0.10875,-0.005837057251483202
0.10925,-0.005597317591309547
0.10975,-0.005304667633026838
0.11025,-0.005054283421486616
0.11075,-0.004758646246045828
0.11125,-0.00463752681389451
0.11175,-0.004241591319441795
0.11225,-0.004141403362154961
0.11275,-0.0037432005628943443
0.11325,-0.003560377284884453
0.11375,-0.003398759989067912
0.11425,-0.003090557409450412
0.11475,-0.0029753802809864283
0.11525,-0.0026008496060967445
0.11575,-0.0025026067160069942
0.11625,-0.0022070726845413446
0.11675,-0.0019301911816000938
0.11725000000000001,-0.001987830735743046
0.11775000000000001,-0.0015925629995763302
0.11825000000000001,-0.001518096192739904
0.11875000000000001,-0.0012063866015523672
0.11925000000000001,-0.0010303844464942813
0.11975000000000001,-0.001071630627848208
0.12025,-0.0007723255548626184
0.12075,-0.0007494148449040949
0.12125,-0.0003866691840812564
0.12175,-0.0003174336743541062
0.12225,-0.00027286645490676165
0.12275,-2.975162715301849e-05
0.12325,-0.00010833657142939046
0.12375,0.0001416525774402544
0.12425,8.951086783781648e-05
0.12475,0.0002891235053539276
0.12525,0.00041363973286934197
0.12575,0.00045917287934571505
0.12625,0.0008092454518191516
0.12675,0.0006669684080407023
0.12725,0.0008408692083321512
0.12775,0.0007438050233758986
0.12825,0.0007632620399817824
0.12875,0.0008733666618354619
0.12925,0.0005887955776415765
0.12975,0.0008513543871231377
0.13025,0.0007073018932715058
0.13075,0.0008952004136517644
0.13125,0.000998368370346725
0.13175,0.000713477551471442
0.13225,0.0011170230573043227
0.13275,0.0008157779811881483
0.13325,0.0009116593282669783
0.13375,0.0011068646563217044
0.13425,0.0007981106173247099
0.13475,0.0011487153824418783
0.13525,0.0008407384157180786
0.13575,0.0008321411442011595
0.13625,0.0009508839575573802
0.13675,0.000728081853594631
0.13725,0.000991622218862176
0.13775,0.0005054892390035093
0.13825,0.0006558105815201998
0.13875,0.0005374248139560223
0.13925,0.0004126449639443308
0.13975,0.000493162777274847
0.14025,9.525853238301352e-05
0.14075000000000001,0.00017029386071953923
0.14125000000000001,-6.513229891424999e-05
0.14175000000000001,-0.00014643181930296123
0.14225000000000002,-0.00020521812257356942
0.14275000000000002,-0.0004744009056594223
0.14325000000000002,-0.0004934564931318164
0.14375000000000002,-0.0008257668232545257
0.14425,-0.0008327444083988667
0.14475,-0.001058476511389017
0.14525,-0.0011766859097406268
0.14575,-0.0012789700413122773
0.14625,-0.0016062904614955187
0.14675,-0.001649141195230186
0.14725,-0.0018848779145628214
0.14775,-0.0019729549530893564
0.14825,-0.0021903361193835735
0.14875,-0.0023625115863978863
0.14925,-0.0023524966090917587
0.14975,-0.002737763337790966
0.15025,-0.002693215850740671
0.15075,-0.0029668216593563557
0.15125,-0.003042678814381361
0.15175,-0.0030278100166469812
0.15225,-0.003413236467167735
0.15275,-0.0032621603459119797
0.15325,-0.0035812000278383493
0.15375,-0.003523428225889802
0.15425,-0.0034380503930151463
0.15475,-0.00387418270111084
0.15525,-0.003640405833721161
0.15575,-0.003902062075212598
0.15625,-0.0037365902680903673
0.15675,-0.003846472129225731
0.15725,-0.003872739849612117
0.15775,-0.003668467979878187
0.15825,-0.004021320957690477
0.15875,-0.003627041121944785
0.15925,-0.0038899120409041643
0.15975,-0.0036153702531009912
0.16025,-0.003490641713142395
0.16075,-0.003770623356103897
0.16125,-0.0033836455550044775
0.16175,-0.0035181958228349686
0.16225,-0.0032449360005557537
0.16275,-0.003304257756099105
0.16325,-0.0031406148336827755
0.16375,-0.003026222111657262
0.16425,-0.003020811127498746
0.16475,-0.0028225714340806007
0.16525,-0.0027657407335937023
0.16575,-0.002661863574758172
0.16625,-0.0024729426950216293
