radius,value
0.04625,0.008158554323017597
0.04675,0.008140104822814465
0.04725,0.006789701525121927
0.04775,0.0066753835417330265
0.04825,0.005777396261692047
0.04875,0.005414352752268314
0.04925,0.004890080541372299
0.04975,0.003857607487589121
0.05025,0.003502580337226391
0.05075,0.0026006593834608793
0.051250000000000004,0.0021019699051976204
0.051750000000000004,0.0014591756043955684
0.05225,0.0007481974898837507
0.05275,0.00031152943847700953
0.05325,-0.00044409435940906405
0.05375,-0.0009368393803015351
0.05425,-0.0015172244748100638
0.05475,-0.002018118044361472
0.05525,-0.0025499085895717144
0.05575,-0.0030694804154336452
0.05625,-0.0035079908557236195
0.05675,-0.003869585692882538
0.05725,-0.0043257917277514935
0.05775,-0.0046552494168281555
0.05825,-0.005026849452406168
0.058750000000000004,-0.005347009282559156
0.059250000000000004,-0.005529945716261864
0.059750000000000004,-0.005724779330193996
0.06025,-0.0059723700396716595
0.06075,-0.006173904053866863
0.06125,-0.006323173176497221
0.06175,-0.006317815277725458
0.06225,-0.006412615533918142
0.06275,-0.006370182149112225
0.06325,-0.006432247348129749
0.06375,-0.006242861971259117
0.06425,-0.006199881434440613
0.06475,-0.006251787766814232
0.06525,-0.006091413088142872
0.06575,-0.005860982928425074
0.06625,-0.005692568141967058
0.06675,-0.0054893470369279385
0.06725,-0.005292027723044157
0.06775,-0.005140336696058512
0.06825,-0.004927526693791151
0.06875,-0.004633423872292042
0.06925,-0.0044068461284041405
0.06975,-0.004142911173403263
0.07025,-0.0039690774865448475
0.07075000000000001,-0.0037542518693953753
0.07125000000000001,-0.003528796834871173
0.07175000000000001,-0.003279143711552024
0.07225,-0.003054489614441991
0.07275,-0.002872206037864089
0.07325,-0.0026582819409668446
0.07375,-0.0026439775247126818
0.07425,-0.0023615548852831125
0.07475,-0.0023082434199750423
0.07525,-0.0021580676548182964
0.07575,-0.001976370345801115
0.07625,-0.002076532691717148
0.07675,-0.0018763034604489803
0.07725,-0.0019967337138950825
0.07775,-0.001815297524444759
0.07825,-0.0018310267478227615
0.07875,-0.0019040972692891955
0.07925,-0.0018105893395841122
0.07975,-0.0019990282598882914
0.08025,-0.0019274682272225618
0.08075,-0.0020519837271422148
0.08125,-0.0020642648451030254
0.08175,-0.0020784258376806974
0.08225,-0.002309206174686551
0.08275,-0.0022902770433574915
0.08325,-0.002470910781994462
0.08375,-0.0024994532577693462
0.08425,-0.0025668248999863863
0.08475,-0.002762284129858017
0.08525,-0.002744402503594756
0.08575,-0.002923235297203064
0.08625000000000001,-0.003008028957992792
0.08675000000000001,-0.003096475498750806
0.08725000000000001,-0.003231433220207691
0.08775000000000001,-0.003241823287680745
0.08825,-0.003372370731085539
0.08875,-0.0034477398730814457
0.08925,-0.0035204929299652576
0.08975,-0.00366261787712574
0.09025,-0.0036948996130377054
0.09075,-0.0037265014834702015
0.09125,-0.0038575015496462584
0.09175,-0.0038306275382637978
0.09225,-0.0039840745739638805
0.09275,-0.004009544849395752
0.09325,-0.003981098998337984
0.09375,-0.004142687655985355
0.09425,-0.004036237485706806
0.09475,-0.00415860814973712
0.09525,-0.004116091411560774
0.09575,-0.004186801612377167
0.09625,-0.004204072989523411
0.09675,-0.004111502319574356
0.09725,-0.004227916710078716
0.09775,-0.0040577794425189495
0.09825,-0.00411800155416131
0.09875,-0.004168882966041565
0.09925,-0.004023526795208454
0.09975,-0.004056194797158241
0.10025,-0.003866925835609436
0.10075,-0.003916442859917879
0.10125,-0.003786975285038352
0.10175000000000001,-0.0037795105017721653
0.10225000000000001,-0.003739881096407771
0.10275000000000001,-0.003489912021905184
0.10325000000000001,-0.003523813094943762
0.10375000000000001,-0.0033345650881528854
0.10425,-0.003290001768618822
0.10475,-0.0032662192825227976
0.10525,-0.00299322628416121
0.10575,-0.0029502033721655607
0.10625,-0.00267647672444582
0.10675,-0.002724748570472002
0.10725,-0.0025638302322477102
0.10775,-0.002388912485912442
0.10825,-0.0023073251359164715
0.10875,-0.0020997358951717615
0.10925,-0.002060843165963888
0.10975,-0.0018845242448151112
0.11025,-0.0016611263854429126
0.11075,-0.0016107999254018068
0.11125,-0.0015166711527854204
0.11175,-0.0013026011874899268
0.11225,-0.0012629433767870069
0.11275,-0.0009909452637657523
0.11325,-0.0009485186892561615
0.11375,-0.0008767878753133118
0.11425,-0.0007246535387821496
0.11475,-0.0006708194268867373
0.11525,-0.0004304022586438805
0.11575,-0.0004461530188564211
0.11625,-0.00025460636243224144
0.11675,-6.236022454686463e-05
0.11725000000000001,-0.0002473536878824234
0.11775000000000001,3.960843969252892e-05
0.11825000000000001,1.7879308870760724e-05
0.11875000000000001,0.0002625495253596455
0.11925000000000001,0.00031836636480875313
0.11975000000000001,0.0002074904041364789
0.12025,0.0003897886781487614
0.12075,0.00035656735417433083
0.12125,0.0006321176188066602
0.12175,0.0006111823604442179
0.12225,0.0005878154770471156
0.12275,0.0007548652356490493
0.12325,0.0006188875413499773
0.12375,0.0007850421243347228
0.12425,0.0006831788923591375
0.12475,0.0008614379912614822
0.12525,0.0009451223886571825
0.12575,0.00095079728635028
0.12625,0.0012631757417693734
0.12675,0.001076525659300387
0.12725,0.0011964443838223815
0.12775,0.0010466980747878551
0.12825,0.0009935483103618026
0.12875,0.0010460196062922478
0.12925,0.0007188011659309268
0.12975,0.0009246572153642774
0.13025,0.0007255845121107996
0.13075,0.0008637096034362912
0.13125,0.0009273324394598603
0.13175,0.0005884567508473992
0.13225,0.0009214449673891068
0.13275,0.0005864310660399497
0.13325,0.0006234768661670387
0.13375,0.0007533584721386433
0.13425,0.0003941175527870655
0.13475,0.0006489062216132879
0.13525,0.00030505601898767054
0.13575,0.00027016433887183666
0.13625,0.0002959905832540244
0.13675,3.579179974622093e-05
0.13725,0.0002210240054409951
0.13775,-0.0002393513423157856
0.13825,-0.00016029416292440146
0.13875,-0.0003178916813340038
0.13925,-0.000454035063739866
0.13975,-0.000417620554799214
0.14025,-0.0007823732448741794
0.14075000000000001,-0.0007416631560772657
0.14125000000000001,-0.0009652138687670231
0.14175000000000001,-0.0010440979385748506
0.14225000000000002,-0.0011122286086902022
0.14275000000000002,-0.0013330099172890186
0.14325000000000002,-0.0013565241824835539
0.14375000000000002,-0.0016171283787116408
0.14425,-0.001623074640519917
0.14475,-0.0017982630524784327
0.14525,-0.0018749225419014692
0.14575,-0.001946176402270794
0.14625,-0.002175393979996443
0.14675,-0.0021931033115833998
0.14725,-0.0023478709626942873
0.14775,-0.002388280350714922
0.14825,-0.0025218860246241093
0.14875,-0.0026264810003340244
0.14925,-0.0025952334981411695
0.14975,-0.0028446188662201166
0.15025,-0.002778542460873723
0.15075,-0.002937493147328496
0.15125,-0.0029692742973566055
0.15175,-0.002916960511356592
0.15225,-0.003176624421030283
0.15275,-0.0030094885732978582
0.15325,-0.003214055672287941
0.15375,-0.0031223485711961985
0.15425,-0.003018144052475691
0.15475,-0.003304834710434079
0.15525,-0.0030778825748711824
0.15575,-0.003236121730878949
0.15625,-0.003053052118048072
0.15675,-0.003096978412941098
0.15725,-0.003061597468331456
0.15775,-0.002851740224286914
0.15825,-0.003089590696617961
0.15875,-0.0027257727924734354
0.15925,-0.0028946653474122286
0.15975,-0.0026217112317681313
0.16025,-0.002489950507879257
0.16075,-0.0026828711852431297
0.16125,-0.002328551607206464
0.16175,-0.0024233385920524597
0.16225,-0.0021695876494050026
0.16275,-0.0021980241872370243
0.16325,-0.002067621797323227
0.16375,-0.0019349685171619058
0.16425,-0.001971718855202198
0.16475,-0.0017802545335143805
0.16525,-0.0017755781300365925
0.16575,-0.0016846051439642906
0.16625,-0.0015439135022461414
