radius,value
0.09325,-0.00022605160484090447
0.09375,-0.00033554446417838335
0.09425,-0.0002299611660419032
0.09475,0.0007726314943283796
0.09525,0.0013585162814706564
0.09575,0.0017068336019292474
0.09625,0.0023972433991730213
0.09675,0.0023776949383318424
0.09725,0.0035376553423702717
0.09775,0.004043101333081722
0.09825,0.004775873385369778
0.09875,0.004816079046577215
0.09925,0.006106139160692692
0.09975,0.00722019886597991
0.10025,0.007489386945962906
0.10075,0.008335817605257034
0.10125,0.008867108263075352
0.10175000000000001,0.009491994045674801
0.10225000000000001,0.00969274528324604
0.10275000000000001,0.010732344351708889
0.10325000000000001,0.011915181763470173
0.10375000000000001,0.011965975165367126
0.10425,0.013353011570870876
0.10475,0.013372217305004597
0.10525,0.013850453309714794
0.10575,0.01387623231858015
0.10625,0.015056159347295761
