radius,value
0.10225000000000001,-0.0017174428794533014
0.10275000000000001,-0.001438883482478559
0.10325000000000001,-0.0017468108562752604
0.10375000000000001,-0.0014775062445551157
0.10425,-0.001685335417278111
0.10475,-0.0018930142978206277
0.10525,-0.00151242280844599
0.10575,-0.0017419016221538186
0.10625,-0.0013537091435864568
0.10675,-0.001698580221273005
0.10725,-0.001641204347833991
0.10775,-0.0014899425441399217
0.10825,-0.0015191652346402407
0.10875,-0.0013117727357894182
0.10925,-0.0014527684543281794
0.10975,-0.001316748559474945
0.11025,-0.0010655345395207405
0.11075,-0.001221662969328463
0.11125,-0.0010687701869755983
0.11175,-0.0009282680111937225
0.11225,-0.0008774789748713374
0.11275,-0.0006827316829003394
0.11325,-0.000649680441711098
0.11375,-0.0005850220913998783
0.11425,-0.0005147732445038855
0.11475,-0.0004000438784714788
0.11525,-0.00022828484361525625
0.11575,-0.00020861109078396112
0.11625,-4.2772735469043255e-05
0.11675,0.00012169485853519291
0.11725000000000001,-6.272359314607456e-05
0.11775000000000001,0.00017377945187035948
0.11825000000000001,0.0001959526853170246
0.11875000000000001,0.0003884084289893508
0.11925000000000001,0.00041665657772682607
0.11975000000000001,0.00039351810119114816
0.12025,0.00042776265763677657
0.12075,0.0004509483405854553
0.12125,0.0006685342523269355
0.12175,0.000635353964753449
0.12225,0.0006684655672870576
0.12275,0.0006818441906943917
0.12325,0.0006264003459364176
0.12375,0.0007155593484640121
0.12425,0.0006518230657093227
0.12475,0.0007615654612891376
0.12525,0.0007254834054037929
0.12575,0.0008131614304147661
0.12625,0.0010083710076287389
0.12675,0.0009206297690980136
0.12725,0.0009369594627059996
0.12775,0.00083832663949579
0.12825,0.0007389525999315083
0.12875,0.0007001727935858071
0.12925,0.0003932003164663911
0.12975,0.0005278525059111416
0.13025,0.00034746009623631835
0.13075,0.00044168936437927186
0.13125,0.00047482119407504797
0.13175,0.00018097653810400516
0.13225,0.0004179885727353394
0.13275,0.00013526278780773282
0.13325,0.00013231777120381594
0.13375,0.00020365101227071136
0.13425,-0.0001301416486967355
0.13475,2.9870860089431517e-05
0.13525,-0.00030613181297667325
0.13575,-0.0002669723180588335
0.13625,-0.00035268711508251727
0.13675,-0.0005537846591323614
0.13725,-0.0004210165934637189
0.13775,-0.00080124381929636
0.13825,-0.0006938145379535854
0.13875,-0.0008866968564689159
0.13925,-0.0009255075128749013
0.13975,-0.0008817119523882866
0.14025,-0.0012259602081030607
0.14075000000000001,-0.0010568781290203333
0.14125000000000001,-0.0012946502538397908
0.14175000000000001,-0.001214917516335845
0.14225000000000002,-0.0013335738331079483
0.14275000000000002,-0.0014198736753314734
0.14325000000000002,-0.0013156330678611994
0.14375000000000002,-0.0015462561277672648
0.14425,-0.001393008278682828
0.14475,-0.0015812034253031015
0.14525,-0.0014963411958888173
0.14575,-0.0013774570543318987
0.14625,-0.0016710133058950305
0.14675,-0.0014222245663404465
0.14725,-0.0016474698204547167
0.14775,-0.0015108175575733185
0.14825,-0.00149474514182657
0.14875,-0.001638062414713204
0.14925,-0.0014435325283557177
0.14975,-0.0017635327531024814
0.15025,-0.0015202221693471074
0.15075,-0.0016639321111142635
0.15125,-0.001699585933238268
0.15175,-0.00152275909204036
0.15225,-0.002015390433371067
0.15275,-0.0016174555057659745
0.15325,-0.0019776131957769394
0.15375,-0.0018240446224808693
0.15425,-0.001685401308350265
0.15475,-0.002244067844003439
0.15525,-0.0018208149122074246
0.15575,-0.0022368095815181732
0.15625,-0.0019121825462207198
0.15675,-0.0021121317986398935
0.15725,-0.002127179643139243
0.15775,-0.0017972359200939536
0.15825,-0.0024059382267296314
0.15875,-0.0018016226822510362
0.15925,-0.002247557044029236
0.15975,-0.0018647145479917526
0.16025,-0.0016427156515419483
0.16075,-0.0022486525122076273
0.16125,-0.0016186167486011982
0.16175,-0.001970449462532997
0.16225,-0.001618079375475645
0.16275,-0.0017074600327759981
0.16325,-0.0017128998879343271
0.16375,-0.0013951122527942061
0.16425,-0.0017325145890936255
0.16475,-0.0013781794114038348
0.16525,-0.001552217174321413
0.16575,-0.001423533889465034
0.16625,-0.0012608295073732734
